generation,leftchild,rightchild,abstime,betainit,betashift
815000,Pseudobalistes_naufragium,NA,18.7732,0.00827668,0.0164443
820000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00894269,0.0538638
825000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0234209,-0.0820041
830000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0139178,-0.0785067
830000,Abalistes_stellaris,NA,6.8507,0.0223072,-0.0163788
830000,Canthidermis_maculata,Canthidermis_sufflamen,16.53,0.073855,-0.0283246
835000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0141054,-0.0528426
840000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0243875,-0.0876598
840000,Rhinecanthus_aculeatus,Rhinecanthus_verrucosus,7.04915,0.00322102,0.0108209
840000,Sufflamen_bursa,NA,20.3048,0.00182598,-0.020659
840000,Pseudobalistes_fuscus,Pseudobalistes_naufragium,5.26898,0.00815068,-0.0280912
845000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0343118,-0.111085
850000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00657221,0.057375
850000,Balistes_vetula,NA,17.6743,0.0130506,-0.0751673
855000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0386688,-0.0940772
860000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.033941,-0.0845738
860000,Xanthichthys_ringens,NA,19.5561,0.000428807,0.0238905
865000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0189996,-0.0745709
870000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0523276,-0.121486
870000,Rhinecanthus_aculeatus,Rhinecanthus_verrucosus,12.293,0.00162588,-0.0700738
870000,Pseudobalistes_fuscus,NA,10.7093,0.086643,-0.0234194
875000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0404099,-0.150479
875000,Canthidermis_maculata,NA,18.6786,0.0114527,0.00166098
880000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0412953,-0.135498
880000,Abalistes_stellaris,NA,7.94301,0.00168257,-0.0839147
885000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0390831,-0.131349
885000,Canthidermis_maculata,Canthidermis_sufflamen,10.462,0.0300393,0.0360668
890000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00816051,-0.047589
890000,Canthidermis_maculata,Canthidermis_sufflamen,13.8188,0.0342678,-0.054099
895000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0177872,-0.027852
895000,Pseudobalistes_fuscus,Pseudobalistes_naufragium,7.10537,0.00644634,-0.0605256
900000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00810788,-0.0535044
900000,Rhinecanthus_assasi,NA,20.0068,0.0156824,0.103977
900000,Balistes_capriscus,NA,18.9559,0.0138677,0.0162595
900000,Canthidermis_maculata,Canthidermis_sufflamen,13.5563,0.0419641,0.00878943
905000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0336427,-0.115184
910000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0258864,-0.0881912
910000,Rhinecanthus_verrucosus,NA,16.2262,0.00662822,-0.0156494
910000,Pseudobalistes_naufragium,NA,18.8731,0.0758807,0.00572019
910000,Balistapus_undulatus,NA,15.206,0.0097295,-0.0194367
