generation,leftchild,rightchild,abstime,betainit,betashift
280000,Rhinecanthus_rectangulus,NA,19.5348,0.000234867,-0.060811
280000,Xanthichthys_ringens,Xanthichthys_lineopunctatus,12.1546,0.00422281,0.0858228
280000,Abalistes_stellaris,NA,14.7394,0.000339826,-0.0731287
285000,Rhinecanthus_aculeatus,Melichthys_niger,0,4.78872e-05,0.00383427
285000,Pseudobalistes_fuscus,NA,11.3179,0.000492823,-0.0116018
285000,Pseudobalistes_naufragium,NA,12.8131,9.7934e-06,-0.0113322
285000,Canthidermis_maculata,Canthidermis_sufflamen,4.55965,0.000273116,0.0548432
285000,Xanthichthys_ringens,Balistoides_viridescens,7.38928,0.000853542,-0.0290664
290000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000304891,0.018579
290000,Canthidermis_maculata,Canthidermis_sufflamen,9.78603,0.000728453,-0.105428
290000,Odonus_niger,NA,18.5758,0.00278476,0.0398366
295000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000256132,-0.00872505
295000,Rhinecanthus_assasi,NA,19.1484,0.00012225,0.00271357
295000,Sufflamen_albicaudatum,Sufflamen_fraenatum,10.7525,2.63379e-05,0.058865
300000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000108789,0.0988471
300000,Balistapus_undulatus,NA,16.4004,0.00208284,0.00279055
300000,Odonus_niger,NA,10.8105,0.00266171,-0.0208291
305000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000760048,-0.0383764
310000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000173353,-0.01512
315000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00013582,-0.0238668
315000,Xanthichthys_ringens,Xanthichthys_lineopunctatus,17.0281,0.000924331,-0.086005
320000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000281481,-0.0208951
320000,Rhinecanthus_verrucosus,NA,14.9063,0.00020153,0.06922
320000,Balistes_capriscus,NA,20.3013,0.000685289,-0.00160331
320000,Melichthys_niger,NA,20.0327,0.000177021,-0.0565371
320000,Balistoides_conspicillum,NA,14.6709,0.00245279,0.0826483
325000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000270084,0.00353237
330000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000255436,-0.0207829
330000,Balistes_capriscus,NA,16.7383,0.00225746,0.0570356
330000,Canthidermis_maculata,Canthidermis_sufflamen,17.3599,0.00157636,-0.0321707
330000,Melichthys_niger,NA,10.8461,0.0014322,-0.0224763
330000,Xanthichthys_lineopunctatus,NA,19.058,0.000266473,-0.028816
335000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000169727,0.00872839
340000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000299226,0.0381244
340000,Rhinecanthus_assasi,NA,20.386,0.00604954,-0.095254
340000,Sufflamen_fraenatum,NA,19.1485,0.000340931,0.00408667
340000,Sufflamen_albicaudatum,Sufflamen_fraenatum,10.2426,2.70544e-05,0.0191765
340000,Pseudobalistes_naufragium,NA,19.8166,4.13043e-05,-0.0282044
340000,Canthidermis_maculata,Canthidermis_sufflamen,10.6735,0.000818477,-0.0950812
340000,Balistapus_undulatus,NA,20.4239,0.000110161,0.0157438
340000,Odonus_niger,NA,18.1149,0.00122589,0.0627111
345000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000115281,0.0320205
345000,Pseudobalistes_fuscus,Pseudobalistes_naufragium,6.82419,0.00127993,-0.0196078
345000,Xanthichthys_ringens,Xanthichthys_lineopunctatus,15.063,0.00107722,-0.0390232
350000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000335892,-0.0554762
350000,Rhinecanthus_verrucosus,NA,17.2299,0.000130853,0.0152012
350000,Balistes_capriscus,Balistes_vetula,12.2977,0.000784495,0.0510249
350000,Balistes_capriscus,Balistes_vetula,9.66241,0.00267605,0.0120138
350000,Xanthichthys_ringens,NA,18.7182,0.00129719,0.0703979
355000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000482354,-0.0445417
360000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000221337,-0.0365624
360000,Rhinecanthus_aculeatus,Rhinecanthus_verrucosus,9.34617,0.000313199,0.0858955
360000,Rhinecanthus_verrucosus,NA,19.6893,0.00110695,-0.0212955
360000,Melichthys_niger,Balistoides_conspicillum,9.1802,0.0012489,0.0739628
360000,Xanthichthys_ringens,Xanthichthys_lineopunctatus,16.2893,0.000365507,-0.0668243
365000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00091024,-0.0746551
365000,Odonus_niger,NA,10.6824,0.00407888,-0.00984397
370000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000696675,-0.0746551
375000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.001029,-0.0668033
380000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000598025,-0.0515674
385000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00119192,-0.0721692
390000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000164055,0.0514104
395000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000278446,-0.0200631
395000,Rhinecanthus_aculeatus,Rhinecanthus_verrucosus,12.1461,0.000149806,-0.0755169
395000,Odonus_niger,NA,16.3947,0.000146277,0.111953
395000,Xanthichthys_ringens,Xanthichthys_lineopunctatus,9.27016,0.00152196,-0.16037
395000,Odonus_niger,NA,9.70003,0.00101954,0.0131639
400000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000681581,-0.0299884
400000,Rhinecanthus_rectangulus,NA,16.3052,0.00031964,-0.0380164
400000,Sufflamen_albicaudatum,Sufflamen_fraenatum,9.29548,0.000589639,-0.0911625
400000,Balistes_capriscus,Balistes_vetula,8.66492,0.000449592,-0.0588226
400000,Pseudobalistes_fuscus,NA,15.8795,0.000482918,0.00947525
400000,Pseudobalistes_naufragium,NA,11.0047,0.00149051,-0.0943317
400000,Pseudobalistes_fuscus,Pseudobalistes_naufragium,6.33605,0.00121654,0.0170117
400000,Xanthichthys_ringens,Xanthichthys_lineopunctatus,8.7034,0.00177959,0.0827754
400000,Pseudobalistes_flavimarginatus,NA,20.1805,0.000616072,-0.0460711
400000,Balistoides_viridescens,Pseudobalistes_flavimarginatus,19.4777,2.92029e-05,0.129679
405000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00044384,-0.0277681
405000,Rhinecanthus_rectangulus,NA,20.3123,0.000887846,0.015252
405000,Rhinecanthus_verrucosus,NA,15.4386,0.000176375,0.0503784
405000,Melichthys_niger,NA,12.2776,0.000211147,-0.0214407
405000,Balistes_vetula,NA,17.2344,0.00142557,0.0645307
410000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000252333,-0.0277681
415000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000196742,0.0435858
415000,Pseudobalistes_naufragium,NA,14.7443,0.00358885,0.00651597
420000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000284647,0.0206913
420000,Sufflamen_albicaudatum,Sufflamen_fraenatum,7.84841,0.00151542,-0.0357143
420000,Rhinecanthus_aculeatus,Sufflamen_albicaudatum,5.04255,0.000381446,-0.0194971
420000,Rhinecanthus_aculeatus,Balistes_capriscus,1.49879,0.000288112,-0.0076477
420000,Xanthichthys_ringens,Balistoides_viridescens,6.7098,0.000232623,-0.0248605
425000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000184719,0.0659293
425000,Odonus_niger,NA,11.4448,6.93893e-05,0.018013
430000,Rhinecanthus_aculeatus,Melichthys_niger,0,8.30677e-05,0.021894
430000,Sufflamen_albicaudatum,Sufflamen_bursa,13.7991,2.25938e-05,0.0189692
430000,Balistes_capriscus,NA,18.778,0.00338433,0.0273452
430000,Canthidermis_maculata,Canthidermis_sufflamen,5.47901,0.000697008,0.0452352
430000,Odonus_niger,NA,15.2757,0.00294752,0.102786
430000,Xanthichthys_ringens,Balistoides_viridescens,5.07862,0.000491258,0.0771422
435000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000151084,-0.00525382
440000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000377021,-0.0125867
440000,Abalistes_stellaris,NA,6.07121,0.000122391,-0.0711516
445000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000140951,0.0392403
445000,Rhinecanthus_verrucosus,NA,18.6424,0.00128851,-0.0533255
445000,Sufflamen_fraenatum,NA,14.1488,0.00033268,-0.0657375
445000,Rhinecanthus_aculeatus,Sufflamen_albicaudatum,4.49258,4.17276e-05,0.0925883
445000,Odonus_niger,NA,7.06967,0.000615174,-0.0866352
450000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000490958,-0.0164214
450000,Rhinecanthus_verrucosus,NA,16.7304,0.000371017,-0.104538
450000,Sufflamen_bursa,NA,16.7478,0.000811417,-0.0547617
450000,Rhinecanthus_aculeatus,Abalistes_stellaris,2.96509,0.000114773,-0.0391107
450000,Odonus_niger,NA,6.24312,0.000825195,-0.000377712
450000,Odonus_niger,NA,9.33454,0.00111458,-0.0751801
455000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000128767,0.0110243
455000,Pseudobalistes_naufragium,NA,19.8019,0.000102375,0.00904679
455000,Canthidermis_maculata,Canthidermis_sufflamen,15.5671,0.00016773,-0.10842
460000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000235409,0.0143721
465000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000213906,-0.0287874
465000,Balistes_vetula,NA,13.5142,0.000421385,0.0302318
465000,Xanthichthys_ringens,Xanthichthys_lineopunctatus,16.7881,0.000443293,-0.0342575
470000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000934456,-0.0511592
475000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000179889,-0.0329309
475000,Melichthys_niger,NA,15.36,0.000550491,-0.0652362
475000,Xanthichthys_ringens,Xanthichthys_lineopunctatus,16.456,0.00149188,-0.0221006
480000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000416075,-0.0254145
485000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000416873,-0.0163363
490000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00031158,-0.00240198
495000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000194194,0.0454639
500000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000323828,-0.00394895
500000,Rhinecanthus_aculeatus,Sufflamen_albicaudatum,5.69944,0.000143268,-0.0322535
500000,Odonus_niger,NA,11.1643,0.000785441,0.115148
505000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000367546,-0.0178598
505000,Melichthys_niger,Balistoides_conspicillum,9.11837,9.59203e-05,-0.0273666
510000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000261395,-0.0150882
510000,Canthidermis_maculata,Canthidermis_sufflamen,17.4473,0.00107612,-0.00588781
515000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000120095,0.0473239
520000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000163094,0.0382241
520000,Odonus_niger,NA,17.0427,0.000348845,0.00192396
525000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000175634,0.0206501
525000,Canthidermis_maculata,Canthidermis_sufflamen,4.54624,0.000260907,0.0337898
530000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000195718,6.45897e-05
535000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000172274,0.0219205
540000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000110458,-0.0430269
540000,Balistes_capriscus,Canthidermis_maculata,3.14766,0.00215841,-0.0222958
540000,Xanthichthys_ringens,Xanthichthys_lineopunctatus,14.6518,0.00043598,-0.0500594
545000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000294871,-0.0380657
545000,Balistes_vetula,NA,14.0615,0.00131664,0.0131521
545000,Balistoides_viridescens,Pseudobalistes_flavimarginatus,17.4294,0.00100627,-0.0394263
550000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000149391,0.0118266
550000,Canthidermis_sufflamen,NA,18.9845,0.000138361,-0.131154
550000,Odonus_niger,NA,15.7471,0.004421,0.0289978
550000,Xanthichthys_ringens,Balistoides_viridescens,6.29387,0.000482703,0.00626946
555000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000228209,0.00632723
555000,Canthidermis_maculata,Canthidermis_sufflamen,7.12662,0.00065003,0.0174805
560000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000151869,0.00287911
565000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000332039,0.00624964
570000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000501178,-0.017766
570000,Rhinecanthus_verrucosus,NA,15.3206,3.80513e-05,0.0115514
570000,Balistes_vetula,NA,14.1582,0.000403508,0.00420542
575000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000467903,-0.0875391
575000,Pseudobalistes_naufragium,NA,10.2187,0.000710934,-0.0761751
575000,Xanthichthys_lineopunctatus,NA,18.5978,0.00295321,0.116118
575000,Balistoides_viridescens,Pseudobalistes_flavimarginatus,12.13,0.000212496,-0.071096
580000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000583965,-0.0599083
585000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000333491,-0.00484173
590000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000114083,0.0825922
590000,Pseudobalistes_fuscus,NA,12.7547,0.00059444,0.0163744
595000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000335133,-0.0453922
600000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000507835,-0.036704
605000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000282076,-0.005314
605000,Xanthichthys_ringens,Xanthichthys_lineopunctatus,17.0849,0.00187421,0.0339859
610000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000325061,-0.0324006
615000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000907117,-0.0609373
620000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00023065,0.0167288
625000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000520309,-0.0804616
625000,Sufflamen_albicaudatum,Sufflamen_chrysopterum,17.6648,0.000669101,0.0770432
625000,Sufflamen_bursa,NA,18.0943,0.000350869,0.0509697
625000,Abalistes_stellaris,NA,11.2107,0.000238725,-0.00684438
625000,Xanthichthys_ringens,Xanthichthys_lineopunctatus,17.1207,0.0007661,0.0212759
630000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000358187,-0.0188766
635000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000425087,0.00541801
635000,Rhinecanthus_aculeatus,Rhinecanthus_verrucosus,9.359,0.000112043,0.0149017
640000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000229313,0.0303107
645000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000293845,0.0411039
650000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000351338,-0.0340483
655000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000197114,-0.0147074
655000,Sufflamen_albicaudatum,Sufflamen_chrysopterum,17.3394,0.000459943,0.0281519
655000,Sufflamen_bursa,NA,16.302,0.000731097,0.0436349
655000,Sufflamen_fraenatum,NA,14.781,0.00209492,-0.0771832
655000,Canthidermis_maculata,Canthidermis_sufflamen,11.6289,0.00278183,0.0125448
655000,Canthidermis_maculata,Canthidermis_sufflamen,17.223,0.00180184,-0.0269691
655000,Xanthichthys_ringens,Xanthichthys_lineopunctatus,18.3114,0.00358554,0.0494265
660000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000220405,0.00240031
660000,Balistes_capriscus,NA,17.9077,0.00028343,-0.0292847
665000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000408831,-0.0650038
665000,Canthidermis_maculata,Canthidermis_sufflamen,16.6873,3.60456e-05,0.0047621
665000,Xanthichthys_ringens,Xanthichthys_lineopunctatus,13.6825,0.00046243,-0.0109818
670000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00076573,-0.044473
670000,Rhinecanthus_assasi,NA,19.6404,0.000154636,-0.087302
670000,Rhinecanthus_aculeatus,Abalistes_stellaris,3.28684,0.000291452,-0.0413191
670000,Balistes_capriscus,NA,16.617,1.35804e-05,0.00745831
670000,Pseudobalistes_fuscus,NA,17.3413,0.000334217,-0.0326153
670000,Odonus_niger,NA,9.97193,0.00165179,-0.0011329
675000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000653639,-0.044473
680000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000519205,-0.0421846
680000,Balistes_capriscus,NA,17.5748,0.00221896,-0.0743507
685000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00059458,-0.0570413
