generation,leftchild,rightchild,abstime,betainit,betashift
495000,Melichthys_niger,NA,18.3161,6.87359,-0.0225019
500000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0226983,-0.0743569
505000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0239555,-0.116229
510000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0111004,-0.0575608
515000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0373738,-0.115808
520000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0295486,-0.127638
525000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0641698,-0.144216
530000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0107705,-0.0471544
535000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0210206,-0.106685
540000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0695409,-0.152965
545000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0535225,-0.123652
550000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0441867,-0.140461
555000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0307171,-0.0682563
560000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0194192,-0.0671224
565000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0190854,-0.0553096
570000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0264886,-0.0885587
575000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0221939,-0.0922244
580000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0196574,-0.043973
585000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0202201,-0.0913321
590000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0295423,-0.0970019
595000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0333208,-0.110546
600000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.029176,-0.110397
605000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.017242,-0.0685099
610000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0201684,-0.0213405
615000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0399474,-0.105867
620000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0312814,-0.0852112
