generation,leftchild,rightchild,abstime,betainit,betashift
680000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.010737,0.0320933
685000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000425244,0.0724287
685000,Sufflamen_albicaudatum,Sufflamen_chrysopterum,18.2096,0.0991653,-0.0505775
685000,Balistes_capriscus,Canthidermis_maculata,3.19046,0.0321423,-0.0273814
685000,Odonus_niger,NA,10.9863,0.061114,0.0142548
685000,Xanthichthys_ringens,Xanthichthys_lineopunctatus,15.6414,0.0563149,-0.0118978
685000,Balistoides_viridescens,Pseudobalistes_flavimarginatus,18.9215,0.149084,0.0925095
690000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0104372,-0.00580024
695000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00201527,0.126898
695000,Balistes_capriscus,Canthidermis_maculata,2.31501,0.0445296,0.0112358
695000,Balistoides_viridescens,Pseudobalistes_flavimarginatus,18.1332,0.0207827,0.0019977
700000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0151621,0.00315842
700000,Abalistes_stellaris,NA,16.8556,0.047182,0.0187669
700000,Pseudobalistes_naufragium,NA,13.4422,0.0124147,0.0484054
700000,Balistoides_conspicillum,NA,18.8704,0.00847049,0.0273599
705000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0162833,0.00315842
710000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00874253,0.0537935
715000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0161738,-0.013541
720000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0198684,-0.0757338
720000,Balistes_vetula,NA,17.6449,0.0152804,0.0127468
720000,Pseudobalistes_naufragium,NA,8.85109,0.0148906,-0.0309708
720000,Balistoides_viridescens,Pseudobalistes_flavimarginatus,15.6143,0.0614164,0.0677232
725000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00603996,0.0520078
725000,Abalistes_stellaris,NA,8.80187,0.00533268,0.0540083
730000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00490647,0.0777046
730000,Balistes_capriscus,NA,18.9608,0.00591012,0.0261447
730000,Balistes_vetula,NA,17.9621,0.116872,-0.0180564
735000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00358074,0.0780362
740000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0117205,0.0203941
740000,Canthidermis_maculata,Canthidermis_sufflamen,15.9401,0.0378126,0.0956534
745000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00635514,0.0664947
750000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00933437,0.0363403
755000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0370654,-0.0761254
755000,Rhinecanthus_verrucosus,NA,18.5714,0.00213432,0.0138869
755000,Sufflamen_albicaudatum,Sufflamen_bursa,15.2314,0.0173978,0.0374762
755000,Pseudobalistes_naufragium,NA,18.5851,0.090955,0.0419884
755000,Balistoides_viridescens,Pseudobalistes_flavimarginatus,18.5646,0.0606037,0.0035984
760000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0105634,0.0380453
765000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0397566,-0.0622424
765000,Balistapus_undulatus,NA,15.0173,0.113451,0.0343609
770000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0168571,0.113755
770000,Rhinecanthus_aculeatus,Rhinecanthus_verrucosus,7.95532,0.00498115,-0.0344971
770000,Pseudobalistes_fuscus,NA,12.4819,0.0425953,0.114318
775000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0164737,0.0891875
775000,Rhinecanthus_aculeatus,Abalistes_stellaris,3.66785,0.00763222,0.0195073
775000,Balistes_vetula,NA,18.2031,0.0401054,0.00698794
775000,Melichthys_niger,NA,16.0515,0.0549079,-0.0189879
775000,Balistapus_undulatus,NA,16.4464,0.011184,0.0110569
780000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0372474,-0.080603
785000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0101363,0.048736
790000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.012496,-0.101003
790000,Abalistes_stellaris,NA,8.33265,0.155758,0.00423667
790000,Balistes_capriscus,Balistes_vetula,5.68296,0.154665,-0.0244876
790000,Pseudobalistes_fuscus,NA,17.7893,0.0404639,-0.0157354
790000,Canthidermis_maculata,NA,18.8033,0.0599138,-0.084172
790000,Canthidermis_sufflamen,NA,20.1735,0.00303387,0.100891
790000,Canthidermis_maculata,Canthidermis_sufflamen,6.38618,0.0270388,0.00663992
790000,Melichthys_niger,Balistapus_undulatus,6.66819,0.031255,-0.0776915
790000,Odonus_niger,NA,8.85714,0.0682637,0.0598362
790000,Balistoides_viridescens,Pseudobalistes_flavimarginatus,12.6767,0.0695428,0.0597034
795000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0133334,0.0032294
800000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0221836,-0.0558223
800000,Balistoides_viridescens,Pseudobalistes_flavimarginatus,11.5471,0.0708579,-0.0800783
805000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00677205,0.023804
805000,Abalistes_stellaris,NA,17.7347,0.013885,0.0191862
805000,Balistoides_viridescens,Pseudobalistes_flavimarginatus,16.1421,0.0656301,-0.0267364
810000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0133941,-0.0214184
815000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.01653,-0.066123
815000,Balistoides_viridescens,Pseudobalistes_flavimarginatus,11.8346,0.135092,0.0109591
820000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00894457,0.0109699
820000,Pseudobalistes_naufragium,NA,14.2001,0.110184,-0.0668478
825000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.0135962,-0.0386973
825000,Pseudobalistes_fuscus,NA,10.8114,0.0648253,-0.113172
